TimeReceived,Type,LogCode,Description,Device,ParentDevice,Address,PersonnelRecord,Credential,Data_,Location 
6/22/2015 15:05:18,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:18,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,"Babrouskaya, Tatsiana",8711,Badge Id : 8711 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:18,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,"Babrouskaya, Tatsiana",8711,Badge Id : 8711 55555  Trigger Device : m00/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:18,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:21,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:21,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:24,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:48,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"SIAMIONAU, MIKHAIL",3340,Badge Id : 3340 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:48,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"SIAMIONAU, MIKHAIL",3340,Badge Id : 3340 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:48,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:51,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:51,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:05:54,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:06:45,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Dzmitrieu, Heni",8722,Badge Id : 8722 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:06:45,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Dzmitrieu, Heni",8722,Badge Id : 8722 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:06:51,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:06:51,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:06:51,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:39,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Sazanovets, Andrey",8718,Badge Id : 8718 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:39,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Sazanovets, Andrey",8718,Badge Id : 8718 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:39,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:42,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:42,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:45,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:45,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Sazanovets, Andrey",8718,Badge Id : 8718 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:45,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Sazanovets, Andrey",8718,Badge Id : 8718 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:45,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:51,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:51,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:09:51,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:10,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Moschyn, Alyaxandr",8746,Badge Id : 8746 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:10,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Moschyn, Alyaxandr",8746,Badge Id : 8746 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:10,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:13,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:13,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:13,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Moschyn, Alyaxandr",8746,Badge Id : 8746 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:13,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Moschyn, Alyaxandr",8746,Badge Id : 8746 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:13,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:13,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:16,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:19,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:19,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:12:19,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:01,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,"Moschyn, Alyaxandr",8746,Badge Id : 8746 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:01,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,"Moschyn, Alyaxandr",8746,Badge Id : 8746 55555  Trigger Device : m01/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:04,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:04,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:04,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:07,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:07,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,"Moschyn, Alyaxandr",8746,Badge Id : 8746 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:07,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,"Moschyn, Alyaxandr",8746,Badge Id : 8746 55555  Trigger Device : m00/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:10,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:10,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:13,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:52,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:55,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,"Sobal, Siarhei",8725,Badge Id : 8725 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:14:55,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,"Sobal, Siarhei",8725,Badge Id : 8725 55555  Trigger Device : m02/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:16:40,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:16,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,"Sazanovets, Andrey",8718,Badge Id : 8718 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:16,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,"Sazanovets, Andrey",8718,Badge Id : 8718 55555  Trigger Device : m01/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:19,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:19,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:19,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:22,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:22,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,"Sazanovets, Andrey",8718,Badge Id : 8718 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:22,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,"Sazanovets, Andrey",8718,Badge Id : 8718 55555  Trigger Device : m00/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:22,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:25,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:25,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:19:28,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:13,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Dziaikun, Maryia",8708,Badge Id : 8708 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:13,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Dziaikun, Maryia",8708,Badge Id : 8708 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:13,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:16,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:16,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Dziaikun, Maryia",8708,Badge Id : 8708 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:16,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Dziaikun, Maryia",8708,Badge Id : 8708 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:19,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:22,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:22,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:22,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:25:22,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:26:16,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,"Babrouskaya, Tatsiana",8711,Badge Id : 8711 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:26:16,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,"Babrouskaya, Tatsiana",8711,Badge Id : 8711 55555  Trigger Device : m02/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:07,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Rychkov, Alexander",8704,Badge Id : 8704 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:07,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Rychkov, Alexander",8704,Badge Id : 8704 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:07,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:10,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:10,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:10,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:10,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Rychkov, Alexander",8704,Badge Id : 8704 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:13,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Rychkov, Alexander",8704,Badge Id : 8704 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:13,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:13,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:19,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:31:19,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:35:43,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,"Dziaikun, Maryia",8708,Badge Id : 8708 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:35:43,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,"Dziaikun, Maryia",8708,Badge Id : 8708 55555  Trigger Device : m01/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:35:43,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:35:46,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:35:46,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 15:35:46,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
